#,"McGlathery, K.J., Christian, R.R. 2000. Water Quality Sampling - integrated"
#,"measurements for the Virginia Coast, 1992-2016. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.247.6"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.247)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.2
#,For additional information about the data contact: Karen McGlathery
#,(kjm4k@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014 and DEB-1237733. VCR/LTER: http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
"station","measureDate","StaGrpCode","StaType","Transect","Latitude","Longitude","time","analyst","tidestage","scttemp","sctsal","sctcond","airtemp","refrsal","dotemp","do","secchi","depth","winddir","windsp","commentOBS","chla","chla_sd","chla_N","chla_qual","phaeopigments","phaeopigments_sd","phaeopigments_N","phaeopigments_qual","nh3","nh3_sd","nh3_N","nh3qual","po4","po4_sd","po4_N","po4qual","nox","nox_sd","nox_N","noxqual","no2","no2_sd","no2_N","no2qual","din","commentNutr","noxTDN","noxTDN_sd","noxTDN_N","noxTDNqual","no2TDN","no2TDN_sd","no2TDN_N","no2TDNqual","commentTDN","processorTDN","organic_content","organic_content_sd","organic_content_N","oc_qual","porosity","porosity_sd","porosity_N","porosity_qual","comments_organic_content","chlor_a","chlor_a_sd","chlor_a_N","chlor_aqual","phaeopigments_a","phaeopigments_a_sd","phaeopigments_a_N","phaeopigments_aqual","commentWaterChl","Gracilaria_mass","Gracilaria_sd","Gracilaria_N","Gracilaria_qual","Ulva_mass","Ulva_sd","Ulva_N","Ulva_qual","commentMacroalgae","tss","tss_sd","tss_N","tssqual","pom","pom_sd","pom_N","pomqual","pim","pim_sd","pim_N","pimqual","commentTSS","sedMass","sedMass_sd","sedMass_N","sedMassqual","sedperc_N","sedperc_N_sd","sedperc_N_N","sedperc_Nqual","sedperc_C","sedperc_C_sd","sedperc_C_N","sedperc_Cqual","commentSedCN"
"OH",1997-01-22,4,"Harbor","Oyster",37.28919,-75.92427,,"","",,,0,,,,,,,"",,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1997-02-01,4,"Harbor","Oyster",37.28919,-75.92427,1412,"","",7.7,29,45,7,,8.5,10.3,190,,"NW",25,"",,,,"M",,,,"M",1.52,,1,"",0.041,,1,"",2.42,,1,"",,,,"M",3.94,"",,,,"M",,,,"M",,,,,,"M",,,,,,14.2,,,"K",1.31,,,"K",,,,,,,,,,,22.87,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-03-26,4,"Harbor","Oyster",37.28919,-75.92427,1633,"","",13,29.7,46,15.8,,13.5,9,,,"SW",33.3,"",,,,"M",,,,"M",1.94,,1,"",0.284,,1,"",9.32,,1,"",,,,"M",11.26,"",,,,"M",,,,"M",,,,,,"M",,,,,,2.31,,,"K",1.9,,,"K",,,,,,,,,,,16.5,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-04-30,4,"Harbor","Oyster",37.28919,-75.92427,1150,"","",17.8,26.5,41,24.1,,17.5,7.8,150,0.9,"",,"",,,,"M",,,,"M",3.68,,1,"",0.237,,1,"",26,,1,"",,,,"M",29.68,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.96,,,"K",1.41,,,"K",,,,,,,,,,,32.5,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-05-30,4,"Harbor","Oyster",37.28919,-75.92427,1155,"","",21.7,27.7,43,23.6,,22,5.3,109,1.4,"",,"",,,,"M",,,,"M",3.44,,1,"",0.061,,1,"",1.29,,1,"",,,,"M",4.73,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",1.41,,,"K",,,,,,,,,,,23.2,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-06-27,4,"Harbor","Oyster",37.28919,-75.92427,1150,"","",27.9,30.8,47,29,,28,7.3,73,,"N",25,"",,,,"M",,,,"M",1.64,,1,"",0.493,,1,"",0.883,,1,"",,,,"M",2.523,"",,,,"M",,,,"M",,,,,,"M",,,,,,24.6,,,"K",6.46,,,"K",,,,,,,,,,,26,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-07-31,4,"Harbor","Oyster",37.28919,-75.92427,1420,"","",27.1,29.5,46,27,,27.5,8.9,62,1.5,"",,"",,,,"M",,,,"M",2.2,,1,"",0.137,,1,"",0.63,,1,"",,,,"M",2.83,"",,,,"M",,,,"M",,,,,,"M",,,,,,43.6,,,"K",5.86,,,"K",,,,,,,,,,,55.82,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-08-29,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",27.4,30.7,47,29,,28,6.4,78,,"",,"",,,,"M",,,,"M",1.42,,1,"",0.125,,1,"",1.53,,1,"",,,,"M",2.95,"",,,,"M",,,,"M",,,,,,"M",,,,,,31.9,,,"K",,,,"M",,,,,,,,,,,22.3,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-10-01,4,"Harbor","Oyster",37.28919,-75.92427,1510,"","",21.4,32.6,50,20,,21,7.5,78,1.5,"",,"",,,,"M",,,,"M",7.92,,1,"",1.3,,1,"",4.58,,1,"",,,,"M",12.5,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.09,,,"K",1.51,,,"K",,,,,,,,,,,27.71,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-11-11,4,"Harbor","Oyster",37.28919,-75.92427,1430,"","",12.7,28.7,45,13.5,,13,7.9,80,1.5,"NW",16.7,"",,,,"M",,,,"M",5.94,,1,"",0.781,,1,"",9.25,,1,"",,,,"M",15.19,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.89,,,"K",1.34,,,"K",,,,,,,,,,,37.09,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-11-25,4,"Harbor","Oyster",37.28919,-75.92427,1500,"","",8.3,30,46,6.5,,8,9.5,78,1.5,"NW",16.7,"",,,,"M",,,,"M",4.69,,1,"",0.895,,1,"",7.18,,1,"",,,,"M",11.87,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.89,,,"K",0.354,,,"K",,,,,,,,,,,37.47,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1997-12-10,4,"Harbor","Oyster",37.28919,-75.92427,1410,"","",7.1,30,46,9.5,,8,9.5,85,1.8,"N",16.7,"",,,,"M",,,,"M",2.74,,1,"",0.358,,1,"",6.16,,1,"",,,,"M",8.9,"",,,,"M",,,,"M",,,,,,"M",,,,,,6.05,,,"K",,,,"M",,,,,,,,,,,32.68,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-01-29,4,"Harbor","Oyster",37.28919,-75.92427,1510,"","",9.4,8.9,15,16,,12,9.9,25,1.5,"",,"",,,,"M",,,,"M",2.11,,1,"",0.829,,1,"",68.8,,1,"",,,,"M",70.91,"",,,,"M",,,,"M",,,,,,"M",,,,,,0,,,"K",0,,,"K",,,,,,,,,,,28.98,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-02-26,4,"Harbor","Oyster",37.28919,-75.92427,1200,"","",8.6,30.3,47,13,,10,9.1,1,1.5,"NW",25,"",,,,"M",,,,"M",0.324,,1,"",0.499,,1,"",10.6,,1,"",,,,"M",10.924,"",,,,"M",,,,"M",,,,,,"M",,,,,,5.34,,,"K",1.51,,,"K",,,,,,,,,,,27.32,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-03-25,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",13.6,16.7,27,,,11,9.2,95,,"",,"",,,,"M",,,,"M",5.96,,1,"",0.254,,1,"",105,,1,"",,,,"M",110.96,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.43,,,"K",1,,,"K",,,,,,,,,,,13.84,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-04-22,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",15.7,27.4,43,16,,16,7.9,50,1.5,"N",33.3,"",,,,"M",,,,"M",3.61,,1,"",0.29,,1,"",17.5,,1,"",,,,"M",21.11,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.38,,,"K",1,,,"K",,,,,,,,,,,17.97,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-05-01,4,"Harbor","Oyster",37.28919,-75.92427,1450,"","",,,0,,,,,,,"",,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1998-05-28,4,"Harbor","Oyster",37.28919,-75.92427,227,,,,,,,,,,,,,,,,,,"M",,,,"M",3.86,,1,"",0.498,,1,"",69.9,,1,"",,,,"M",73.76,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.7,,,"K",2.33,,,"K",,,,,,,,,,,136.7,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-06-01,4,"Harbor","Oyster",37.28919,-75.92427,1050,"","",27.4,29.2,0,28,,27,5.7,80,1.5,"",,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1998-06-30,4,"Harbor","Oyster",37.28919,-75.92427,46,,,27.4,29.2,,,,,5.7,80,5,,,,,,,"M",,,,"M",9.27,,1,"",0.829,,1,"",,,,"M",,,,"M",,"",,,,"M",,,,"M",,,,,,"M",,,,,,7.69,,,"K",2.7,,,"K",,,,,,,,,,,99.26,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-07-01,4,"Harbor","Oyster",37.28919,-75.92427,1045,"","",29.7,29.6,0,30,,29,7.4,76,1.5,"SW",13.3,"",,,,"M",,,,"M",3.11,,1,"",0.614,,1,"",2.95,,1,"",,,,"M",6.06,"",,,,"M",,,,"M",,,,,,"M",,,,,,11.1,,,"K",2.05,,,"K",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1998-08-25,4,"Harbor","Oyster",37.28919,-75.92427,1310,"","",29,,0,31,,,,48,1.5,"",,"",,,,"M",,,,"M",7.75,,1,"",1.43,,1,"",3.44,,1,"",,,,"M",11.19,"",,,,"M",,,,"M",,,,,,"M",,,,,,5.87,,,"K",4.06,,,"K",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1998-09-30,4,"Harbor","Oyster",37.28919,-75.92427,1215,"","",25.9,12.1,20,25,,26,65,55,1.8,"SW",25,"",,,,"M",,,,"M",4.38,,1,"",0.518,,1,"",81.3,,1,"",,,,"M",85.68,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.961,,,"K",1.58,,,"K",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1998-10-30,4,"Harbor","Oyster",37.28919,-75.92427,1250,"","",17.2,30,48,19,,18,7.9,130,1.6,"",,"",,,,"M",,,,"M",1.43,,1,"",0.661,,1,"",5.02,,1,"",,,,"M",6.45,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.17,,,"K",0.918,,,"K",,,,,,,,,,,65.14,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-12-01,4,"Harbor","Oyster",37.28919,-75.92427,1230,"","",14.5,31,48,15,,14.5,9,75,1.8,"SW",25,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,2.03,,,"K",,,,"M",,,,,,,,,,,15.81,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1998-12-18,4,"Harbor","Oyster",37.28919,-75.92427,1135,"","",8.4,28,44,6,,,,75,1.8,"NW",41.7,"",,,,"M",,,,"M",4.68,,1,"",0.519,,1,"",3.09,,1,"",,,,"M",7.77,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",1999-01-28,4,"Harbor","Oyster",37.28919,-75.92427,1440,"","",12.6,30.5,47,24.8,,,,160,1.8,"W",25,"",,,,"M",,,,"M",2.26,,1,"",0.278,,1,"",8.51,,1,"",,,,"M",10.77,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.783,,,"K",,,,"M",,,,,,,,,,,28.37,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-02-25,4,"Harbor","Oyster",37.28919,-75.92427,1440,"","",4.9,26.5,42,5,,5,10.2,60,1.8,"NW",25,"",,,,"M",,,,"M",2.16,,1,"",0.342,,1,"",18.3,,1,"",,,,"M",20.46,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",3.56,,,"K",,,,,,,,,,,28.6,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-03-31,4,"Harbor","Oyster",37.28919,-75.92427,1445,"","",13.2,27.6,43,17.5,,16,9.3,110,1.5,"SW",25,"",,,,"M",,,,"M",1.12,,1,"",0.286,,1,"",14.4,,1,"",,,,"M",15.52,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.92,,,"K",0.32,,,"K",,,,,,,,,,,31.94,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-04-28,4,"Harbor","Oyster",37.28919,-75.92427,1430,"","",16,29.3,45,17,,17,8.8,100,1.7,"NE",33.3,"",,,,"M",,,,"M",0.372,,1,"",0.03,,1,"",0.693,,1,"",,,,"M",1.065,"",,,,"M",,,,"M",,,,,,"M",,,,,,10.3,,,"K",0.886,,,"K",,,,,,,,,,,22.07,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-05-25,4,"Harbor","Oyster",37.28919,-75.92427,1430,"","",23,,0,23,,24,,70,1.8,"SW",25,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,5.98,,,"K",8.9,,,"K",,,,,,,,,,,59.26,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-06-30,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",27,28.8,45,30,,28,4.4,,1.5,"S",16.7,"",,,,"M",,,,"M",10.7,,1,"",1.74,,1,"",12.8,,1,"",,,,"M",23.5,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.17,,,"K",1.44,,,"K",,,,,,,,,,,78.3,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-07-31,4,"Harbor","Oyster",37.28919,-75.92427,1610,"","",31.8,,0,30,,32,,30,1.8,"VAR",,"",,,,"M",,,,"M",0.773,,1,"",0.691,,1,"",0.627,,1,"",,,,"M",1.4,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,177.1,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-09-09,4,"Harbor","Oyster",37.28919,-75.92427,1500,"","",26,,0,28.1,,28,,20,1.5,"S",16.7,"",,,,"M",,,,"M",13.6,,1,"",1.25,,1,"",11.8,,1,"",,,,"M",25.4,"",,,,"M",,,,"M",,,,,,"M",,,,,,2.16,,,"K",1.48,,,"K",,,,,,,,,,,142.8,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-09-29,4,"Harbor","Oyster",37.28919,-75.92427,1655,"","",27,25,0,27,25,25,6,70,2,"SE",16.7,"",,,,"M",,,,"M",4.48,,1,"",0.933,,1,"",33.7,,1,"",,,,"M",38.18,"",,,,"M",,,,"M",,,,,,"M",,,,,,2.81,,,"K",0.564,,,"K",,,,,,,,,,,166.9,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-11-03,4,"Harbor","Oyster",37.28919,-75.92427,1315,"","",19,33,0,19,33,16,7.9,60,1.9,"W",25,"",,,,"M",,,,"M",3.58,,1,"",0.75,,1,"",9.08,,1,"",,,,"M",12.66,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.641,,,"K",1.23,,,"K",,,,,,,,,,,103.5,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-11-30,4,"Harbor","Oyster",37.28919,-75.92427,1655,"","",10.1,29.4,46,12,,11,9,180,1.8,"NW",25,"",,,,"M",,,,"M",2.06,,1,"",0.517,,1,"",13.6,,1,"",,,,"M",15.66,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.427,,,"K",0.844,,,"K",,,,,,,,,,,249.6,,1,"K",,,,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",1999-12-02,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",10.7,30.7,47,12,,11.5,8.5,70,1.8,"CALM",0,"",,,,"M",,,,"M",2.11,,1,"",0.447,,1,"",7.3,,1,"",,,,"M",9.41,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.4,,,"K",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"OH",2000-01-27,4,"Harbor","Oyster",37.28919,-75.92427,1657,"","",5.5,27.7,44,7.5,,6,9.5,105,1.7,"NW",16.7,"",,,,"M",,,,"M",2.22,,1,"",0.117,,1,"",24.2,,1,"",,,,"M",26.42,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.641,,,"K",1.68,,,"K",,,,,,,,,,,20.92,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-02-24,4,"Harbor","Oyster",37.28919,-75.92427,1710,"","",15.8,30.1,46,27,,16,9.3,140,1.7,"CALM",0,"",,,,"M",,,,"M",1.58,,1,"",0.167,,1,"",12.6,,1,"",,,,"M",14.18,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.325,,,"K",0.43,,,"K",,,,,,,,,,,23.39,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-03-27,4,"Harbor","Oyster",37.28919,-75.92427,1845,"","",15.4,31.4,48,18,,15,7.5,13,1.8,"NE",16.7,"",,,,"M",,,,"M",4.4,,1,"",0.579,,1,"",3.76,,1,"",,,,"M",8.16,"",,,,"M",,,,"M",,,,,,"M",,,,,,2.31,,,"K",0.062,,,"K",,,,,,,,,,,15.06,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-04-25,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",,,0,,,,,,,"",,"",,,,"M",,,,"M",0.281,,1,"",0.518,,1,"",3.59,,1,"",,,,"M",3.871,"",,,,"M",,,,"M",,,,,,"M",,,,,,2.19,,,"K",0.801,,,"K",,,,,,,,,,,23.06,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-06-28,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",,,0,,,,,,,"",,"",,,,"M",,,,"M",2.98,,1,"",1.35,,1,"",6.55,,1,"",,,,"M",9.53,"",,,,"M",,,,"M",,,,,,"M",,,,,,5.34,,,"K",2.88,,,"K",,,,,,,,,,,49.26,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-07-25,4,"Harbor","Oyster",37.28919,-75.92427,1220,"","",23.3,30.2,46,22.5,,23,5.8,49,,"",,"",,,,"M",,,,"M",5.79,,1,"",1.13,,1,"",44,,1,"",,,,"M",49.79,"",,,,"M",,,,"M",,,,,,"M",,,,,,3.74,,,"K",3.07,,,"K",,,,,,,,,,,55.35,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-10-10,4,"Harbor","Oyster",37.28919,-75.92427,1039,"","",15,31,47,16.1,,,,123,,"NW",20,"",,,,"M",,,,"M",3.12,,1,"",0.027,,1,"",2.59,,1,"",,,,"M",5.71,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.12,,,"K",0,,,"K",,,,,,,,,,,23.5,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-11-08,4,"Harbor","Oyster",37.28919,-75.92427,1234,"","",14.1,30.8,43,18.7,,,,138,,"E",8.3,"",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,0.748,,,"K",0.822,,,"K",,,,,,,,,,,122.3,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2000-12-06,4,"Harbor","Oyster",37.28919,-75.92427,1210,"","",4.6,29.9,47,2.5,,,,134,,"NE",3.3,"",,,,"M",,,,"M",1.3,,1,"",0.36,,1,"",1.95,,1,"",,,,"M",3.25,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.92,,,"K",,,,"M",,,,,,,,,,,84.22,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-02-07,4,"Harbor","Oyster",37.28919,-75.92427,1332,"","",7.2,29.3,44,12.6,,,,70,,"S",8.3,"",,,,"M",,,,"M",2.53,,1,"",0.267,,1,"",71.3,,1,"",,,,"M",73.83,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.534,,,"K",1.34,,,"K",,,,,,,,,,,139.6,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-03-08,4,"Harbor","Oyster",37.28919,-75.92427,1633,"","",5.9,30.4,48,6.2,,,,118,,"SE",20,"",,,,"M",,,,"M",0.937,,1,"",0.295,,1,"",1.08,,1,"",,,,"M",2.017,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.52,,,"K",0.676,,,"K",,,,,,,,,,,1290,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-04-05,4,"Harbor","Oyster",37.28919,-75.92427,1,"","",,,0,,,,,,,"",,"",,,,"M",,,,"M",0.937,,1,"",0.295,,1,"",1.08,,1,"",,,,"M",2.017,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",1.41,,,"K",,,,,,,,,,,826.4,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-05-02,4,"Harbor","Oyster",37.28919,-75.92427,1355,"","",19.7,31.5,48,20.8,,,,167,,"S",16.7,"",,,,"M",,,,"M",1.75,,1,"",0.252,,1,"",4,,1,"",,,,"M",5.75,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.75,,,"K",0.627,,,"K",,,,,,,,,,,130.1,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-06-04,4,"Harbor","Oyster",37.28919,-75.92427,1305,"","",21.8,32.1,52,21.8,,,7.6,86,,"NW",16.7,"",,,,"M",,,,"M",3.31,,1,"",0.352,,1,"",16.8,,1,"",,,,"M",20.11,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.55,,,"K",0.445,,,"K",,,,,,,,,,,107.1,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-08-15,4,"Harbor","Oyster",37.28919,-75.92427,1320,"","",28.3,24,0,27,24,28.1,5.6,55,,"NE",25,"",,,,"M",,,,"M",9.16,,1,"",1.55,,1,"",18.5,,1,"",,,,"M",27.66,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.7,,,"K",3.52,,,"K",,,,,,,,,,,1927,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-09-12,4,"Harbor","Oyster",37.28919,-75.92427,1234,"","",29,32,0,29,32,24,7.8,59,1.2,"NE",21.7,"",,,,"M",,,,"M",4.46,,1,"",1.34,,1,"",3.11,,1,"",,,,"M",7.57,"",,,,"M",,,,"M",,,,,,"M",,,,,,4.59,,,"K",1.61,,,"K",,,,,,,,,,,66.78,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-10-12,4,"Harbor","Oyster",37.28919,-75.92427,1305,"","",30,32,0,30,32,19,7.5,123,1.2,"NE",5,"",,,,"M",,,,"M",3.39,,1,"",0.956,,1,"",6.57,,1,"",,,,"M",9.96,"",,,,"M",,,,"M",,,,,,"M",,,,,,3.63,,,"K",0.256,,,"K",,,,,,,,,,,36.22,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-11-14,4,"Harbor","Oyster",37.28919,-75.92427,1405,"","",13.5,31.6,49,21,,14,,77,0.9,"NW",3.3,"",,,,"M",,,,"M",2.11,,1,"",0.565,,1,"",20.4,,1,"",,,,"M",22.51,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.881,,,"K",0.726,,,"K",,,,,,,,,,,36.33,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2001-12-10,4,"Harbor","Oyster",37.28919,-75.92427,1430,"","",13,33,50,14,,13.2,9.3,159,1.5,"NW",25,"",,,,"M",,,,"M",2.27,,1,"",0.735,,1,"",2.28,,1,"",,,,"M",4.55,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.92,,,"K",0.619,,,"K",,,,,,,,,,,111.4,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2002-01-22,4,"Harbor","Oyster",37.28919,-75.92427,1139,"","",6.2,31,48,18,,6.5,8.6,138,1.5,"SW",4,"",,,,"M",,,,"M",1.03,,1,"",2.23,,1,"",3.42,,1,"",,,,"M",4.45,"",,,,"M",,,,"M",,,,,,"M",,,,,,1.92,,,"K",0.619,,,"K",,,,,,,,,,,35.44,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
"OH",2002-02-21,4,"Harbor","Oyster",37.28919,-75.92427,1315,"","",11.8,31.5,48,27,,11.5,10.5,140,1.7,"W",7,"",,,,"M",,,,"M",0.979,,1,"",0.222,,1,"",3.71,,1,"",,,,"M",4.689,"",,,,"M",,,,"M",,,,,,"M",,,,,,0.854,,,"K",0.94,,,"K",,,,,,,,,,,32.78,,1,"K",,,1,"M",,,1,"M","",,,,"M",,,,"M",,,,"M",
