station,measureDate,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,airtemp,refrsal,dotemp,do,secchi,depth,winddir,windsp,commentOBS,chla,chla_sd,chla_N,chla_qual,phaeopigments,phaeopigments_sd,phaeopigments_N,phaeopigments_qual,nh3,nh3_sd,nh3_N,nh3qual,po4,po4_sd,po4_N,po4qual,nox,nox_sd,nox_N,noxqual,no2,no2_sd,no2_N,no2qual,din,commentNutr,noxTDN,noxTDN_sd,noxTDN_N,noxTDNqual,no2TDN,no2TDN_sd,no2TDN_N,no2TDNqual,commentTDN,processorTDN,organic_content,organic_content_sd,organic_content_N,oc_qual,porosity,porosity_sd,porosity_N,porosity_qual,comments_organic_content,chlor_a,chlor_a_sd,chlor_a_N,chlor_aqual,phaeopigments_a,phaeopigments_a_sd,phaeopigments_a_N,phaeopigments_aqual,commentWaterChl,Gracilaria_mass,Gracilaria_sd,Gracilaria_N,Gracilaria_qual,Ulva_mass,Ulva_sd,Ulva_N,Ulva_qual,commentMacroalgae,tss,tss_sd,tss_N,tssqual,pom,pom_sd,pom_N,pomqual,pim,pim_sd,pim_N,pimqual,commentTSS,sedMass,sedMass_sd,sedMass_N,sedMassqual,sedperc_N,sedperc_N_sd,sedperc_N_N,sedperc_Nqual,sedperc_C,sedperc_C_sd,sedperc_C_N,sedperc_Cqual,commentSedCN
PCB,2/1/1997,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,13,,,7.8,22.4,36,6.5,,8.1,8.9,32,4.5,NW,25,,,,,M,,,,M,1.01,,1,,0.041,,1,,5.4,,1,,,,,M,6.41,,,,,M,,,,M,,,,,,M,,,,,,8.54,,,K,2.67,,,K,,,,,,,,,,,32.47,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCB,3/26/1997,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1536,,,14.1,16.5,27,21.5,,14.8,8.6,,2.9,SW,33.3,,,,,M,,,,M,4.38,,1,,0.147,,1,,15,,1,,,,,M,19.38,,,,,M,,,,M,,,,,,M,,,,,,3.74,,,K,4.77,,,K,,,,,,,,,,,53.4,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCB,4/30/1997,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1112,,,15.8,23.9,38,22.6,,17.1,7.5,105,1.6,,,,,,,M,,,,M,3.29,,1,,0.132,,1,,4.1,,1,,,,,M,7.39,,,,,M,,,,M,,,,,,M,,,,,,3.38,,,K,3.1,,,K,,,,,,,,,,,37.1,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCB,5/30/1997,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1050,,,20.2,32.4,49,23.1,,21,6,40,2.4,,,,,,,M,,,,M,3.13,,1,,5.17,,1,,1.93,,1,,,,,M,5.06,,,,,M,,,,M,,,,,,M,,,,,,,,,M,0.31,,,K,,,,,,,,,,,38.4,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCB,6/27/1997,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1107,,,28.6,32.7,50,25,,28.1,4.3,24,3.4,N,25,,,,,M,,,,M,2.48,,1,,0.684,,1,,1.15,,1,,,,,M,3.63,,,,,M,,,,M,,,,,,M,,,,,,9.97,,,K,2.62,,,K,,,,,,,,,,,36.8,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCB,4/26/2018,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1340,LA/DL/AB/CJ,FALLING,17,28.9,37.8,17.9,,16.9,6.58,88,4.6,W,6.4,airtemps converted from F to C,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,7/28/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1101,,,28,28,45,,,27,8.4,60,1.5,NW,10,,,,,M,,,,M,4.47,,,K,0.787,,1,,2.94,,1,,,,,M,7.41,,,,,M,,,,M,,,,,,M,,,,,,3.92,,,K,1.32,,,K,,,,,,,,,,,46.41,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,8/25/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1018,,,26,20,29,,24,25,6.6,50,1.2,NW,,,,,,M,,,,M,15.5,,,K,0.869,,1,,6.26,,1,,,,,M,21.76,,,,,M,,,,M,,,,,,M,,,,,,3.2,,,K,0.8,,,K,,,,,,,,,,,21.46,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,10/6/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1004,,,14,23.7,0,,23.7,14,9.6,50,,NE,25,,,,,M,,,,M,4.18,,,K,0.249,0.250315801,2,,2.03,,1,,,,,M,6.21,,,,,M,,,,M,,,,,,M,,,,,,2.49,,,K,0.997,,,K,,,,,,,,,,,9.007,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,10/26/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1402,,,15,28,37,,,14,8.5,50,1.8,,,,,,,M,,,,M,5.45,,,K,0.721,0.015556349,2,,1.44,,1,,,,,M,6.89,,,,,M,,,,M,,,,,,M,,,,,,1.25,,,K,2.72,,,K,,,,,,,,,,,35.97,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,11/17/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,921,,,7,20,25,,14,6,11.6,,1.2,,,,,,,M,,,,M,0.027,,1,,0.298,,1,,1.72,,1,,,,,M,1.747,,,,,M,,,,M,,,,,,M,,,,,,0.694,,,K,0.64,,,K,,,,,,,,,,,28.76,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,12/15/1992,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,641,,,,25,0,,25,,,100,1.5,,,,,,,M,,,,M,1.14,,1,,0.3765,0.311834091,2,,2.8,,1,,,,,M,3.94,,,,,M,,,,M,,,,,,M,,,,,,1.42,,,K,,,,M,,,,,,,,,,,20,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,1/26/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,840,,,5,18,19,,,5,13,100,,NE,50,,,,,M,,,,M,0.789,,1,,0.495,,1,,13.4,,1,,,,,M,14.189,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,17.11,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,2/23/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,2,,,10,24,27,,,,,110,1.5,NE,33.3,,,,,M,,,,M,1.16,,1,,0.3215,0.170412734,2,,2.52,,1,,,,,M,3.68,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,13.23,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,3/23/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1037,,,8,19,21,,,8,10.6,90,2.8,NE,25,,,,,M,,,,M,2.73,,,K,0.14,0.045254834,2,,3.89,,1,,,,,M,6.62,,,,,M,,,,M,,,,,,M,,,,,,7.12,,,K,20.4,,,K,,,,,,,,,,,18.51,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,4/27/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,941,,,12,25,31,,,12,9.1,70,,NE,25,,,,,M,,,,M,0.05,,,K,0.2055,0.047376154,2,,2.06,,1,,,,,M,2.11,,,,,M,,,,M,,,,,,M,,,,,,1.34,,,K,0.002,,,K,,,,,,,,,,,18.29,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,5/25/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,23,23,34,,,21,5,40,,,,,,,,M,,,,M,0.154,,,K,0.071,0.046669048,2,,12.1,,1,,,,,M,12.254,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,45.61,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,6/26/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,25,31,48,,,24.6,4.5,35,,SW,16.7,,,,,M,,,,M,1.84,,,K,0.719,0.261629509,2,,0.633,,1,,,,,M,2.473,,,,,M,,,,M,,,,,,M,,,,,,17.8,,,K,10.2,,,K,,,,,,,,,,,37.45,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,7/27/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,27,32,48,,36,26,3.8,30,,,,,,,,M,,,,M,2.71,,,K,1.0485,0.299106168,2,,0.898,,1,,,,,M,3.608,,,,,M,,,,M,,,,,,M,,,,,,21.7,,,K,8.66,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,8/24/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,26,25,39,,32,25,3.8,30,,,,,,,,M,,,,M,0.501,,,K,0.8165,0.026162951,2,,0.919,,1,,,,,M,1.42,,,,,M,,,,M,,,,,,M,,,,,,25.8,,,K,12.2,,,K,,,,,,,,,,,52.72,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,9/1/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,10/1/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1510,,,19,31,41,,,19,8.3,40,,,,,,,,M,,,,M,1.38,,,K,1.381,0.903682466,2,,1.37,,1,,,,,M,2.75,,,,,M,,,,M,,,,,,M,,,,,,6.9,,,K,3.25,,,K,,,,,,,,,,,31.38,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,11/5/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,12,20,28,,26,12,8.7,80,,,,,,,,M,,,,M,4.49,,,K,0.669,0.021213203,2,,3.43,,1,,,,,M,7.92,,,,,M,,,,M,,,,,,M,,,,,,1.07,,,K,5.3,,,K,,,,,,,,,,,21.75,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,12/3/1993,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,11,29,32,,30,,,90,,,,,,,,M,,,,M,0.878,,,K,0.446,,1,,0.955,,1,,,,,M,1.833,,,,,M,,,,M,,,,,,M,,,,,,0.712,,,K,1.53,,,K,,,,,,,,,,,28.73,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,1/28/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,6,23,24,,25,,,40,,,,,,,,M,,,,M,,,,M,0.205,,1,,0.983,,1,,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,2.85,,,K,4.88,,,K,,,,,,,,,,,47.27,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,2/25/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,9,18,20,,19,,,50,,,,,,,,M,,,,M,1.5,,,K,0.2675,0.06151829,2,,10.4,,1,,,,,M,11.9,,,,,M,,,,M,,,,,,M,,,,,,22.6,,,K,8.22,,,K,,,,,,,,,,,37.13,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,3/31/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,13,19,24,,18,,,55,,,,,,,,M,,,,M,3.25,,,K,0.225,,1,,9.24,,1,,,,,M,12.49,,,,,M,,,,M,,,,,,M,,,,,,19.3,,,K,11.1,,,K,,,,,,,,,,,300.1,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,4/29/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,24,26.5,40,,32,,,50,,,,,,,,M,,,,M,2.33,,,K,0.33,,1,,0.681,,1,,,,,M,3.011,,,,,M,,,,M,,,,,,M,,,,,,5.12,,,K,2.98,,,K,,,,,,,,,,,292.6,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,5/1/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,6/28/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1559,,,30,33,41,,,28,7.2,30,,,,,,,,M,,,,M,0.583,,,K,0.785,,1,,0.623,,1,,,,,M,1.206,,,,,M,,,,M,,,,,,M,,,,,,19.9,,,K,,,,M,,,,,,,,,,,189,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,7/26/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,28,25,42,,26,29,4.5,38,,,,,,,,M,,,,M,0.047,,,K,0.996,,1,,2.44,,1,,,,,M,2.487,,,,,M,,,,M,,,,,,M,,,,,,7.38,,,K,5.95,,,K,,,,,,,,,,,557.2,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,8/30/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,25,30,0,,30,25,3.3,30,,,,,,,,M,,,,M,0.07,,,K,0.731,,1,,10.8,,1,,,,,M,10.87,,,,,M,,,,M,,,,,,M,,,,,,41.5,,,K,,,,M,,,,,,,,,,,32.84,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,9/28/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,853,,,25,25,38,,26,24,5.2,40,,,,,,,,M,,,,M,0.567,,,K,0.374,,1,,1.46,,1,,,,,M,2.027,,,,,M,,,,M,,,,,,M,,,,,,11,,,K,1.44,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,10/27/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,14,30,36,,35,15,6,70,,,,,,,,M,,,,M,4.74,,,K,0.951,,1,,2.31,,1,,,,,M,7.05,,,,,M,,,,M,,,,,,M,,,,,,2.49,,,K,,,,M,,,,,,,,,,,41.88,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,11/29/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,940,,,12,28,24,,,12,6.9,45,,,,,,,,M,,,,M,4.15,,,K,0.494,,1,,3.26,,1,,,,,M,7.41,,,,,M,,,,M,,,,,,M,,,,,,8.19,,,K,,,,M,,,,,,,,,,,78.69,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,12/1/1994,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,4.09,,,K,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,1/13/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,5,27,27,,,8,9.5,80,,,,,,,,M,,,,M,2.9,,,K,0.207,,1,,0.795,,1,,,,,M,3.695,,,,,M,,,,M,,,,,,M,,,,,,1.42,,,K,0.693,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,2/23/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,7,26,27,,25,7,9.3,,,,,,,,,M,,,,M,1,,,K,0.203,,1,,0.633,,1,,,,,M,1.633,,,,,M,,,,M,,,,,,M,,,,,,15.3,,,K,3.26,,,K,,,,,,,,,,,18.85,,1,K,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,3/24/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,943,,,11,28,32,,,11,7.2,,1.1,N,25,,,,,M,,,,M,3.83,,,K,0.608,,1,,2.43,,1,,,,,M,6.26,,,,,M,,,,M,,,,,,M,,,,,,0,,,K,,,,M,,,,,,,,,,,82.75,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,4/20/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,804,,,18.5,27,35,,,19,5.2,,,NW,,,,,,M,,,,M,0.526,,,K,0.586,,1,,0.929,,1,,,,,M,1.455,,,,,M,,,,M,,,,,,M,,,,,,16.9,,,K,1.34,,,K,,,,,,,,,,,185.7,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,5/25/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1201,,,25,29,41,,,24,5.8,,,SW,16.7,,,,,M,,,,M,3.09,,,K,0.619,,1,,1.85,,1,,,,,M,4.94,,,,,M,,,,M,,,,,,M,,,,,,16.9,,,K,5.89,,,K,,,,,,,,,,,185.7,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,6/20/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,907,,,27,29,45,,30,27,3.7,,0.5,SW,8.3,,,,,M,,,,M,3.63,,,K,1.1,,1,,0.974,,1,,,,,M,4.604,,,,,M,,,,M,,,,,,M,,,,,,9.97,,,K,2.12,,,K,,,,,,,,,,,,,,M,,,,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,7/19/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,855,,,31,30,50,,35,29,3.5,,0.8,N,16.7,,,,,M,,,,M,1.22,,,K,1.1,,1,,0.691,,1,,,,,M,1.911,,,,,M,,,,M,,,,,,M,,,,,,40.1,,,K,2.52,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,8/23/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1136,,,27,18,28,34.5,,25.5,5.7,36,10.7,NE,8.3,,,,,M,,,,M,0.875,,,K,0.766,,1,,0.769,,1,,,,,M,1.644,,,,,M,,,,M,,,,,,M,,,,,,4.45,,,K,35.2,,,K,,,,,,,,,,,38.93,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,9/15/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,822,,,25.4,35.1,33,23.5,,25.5,5.4,49,0.9,NE,8.3,,,,,M,,,,M,7.21,,,K,1.91,,1,,1.73,,1,,,,,M,8.94,,,,,M,,,,M,,,,,,M,,,,,,1.43,,,K,6.8,,,K,,,,,,,,,,,31.62,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,10/13/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,815,,,19.7,32.3,49,18,,20,6.6,74,0.9,,,,,,,M,,,,M,5.02,,,K,1.3,,1,,0.93,,1,,,,,M,5.95,,,,,M,,,,M,,,,,,M,,,,,,3.68,,,K,26.7,,,K,,,,,,,,,,,26.37,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,11/1/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,959,,,16,30.5,47,19,,16.2,6.3,77,,SE,8.3,,,,,M,,,,M,6.6,,,K,1.16,,1,,1.27,,1,,,,,M,7.87,,,,,M,,,,M,,,,,,M,,,,,,0.535,,,K,16,,,K,,,,,,,,,,,47.37,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,11/30/1995,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1048,,,6.9,31.4,48,3,,7,10.1,98,1.1,N,25,,,,,M,,,,M,3.09,,,K,0.98,,1,,1.36,,1,,,,,M,4.45,,,,,M,,,,M,,,,,,M,,,,,,0.178,,,K,6.42,,,K,,,,,,,,,,,20.87,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,1/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,2/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,3/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,4/25/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,912,,,16.5,19.7,32,16,,17,5,56,0.9,,,,,,,M,,,,M,3.83,,1,,0.273,,1,,21,,1,,,,,M,24.83,,,,,M,,,,M,,,,,,M,,,,,,12.4,,,K,6.23,,,K,,,,,,,,,,,109.1,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,5/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,6/10/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1000,,,25.1,26.4,41,23.8,,25.4,5.3,48,0.9,,,,,,,M,,,,M,8.68,,1,,0.362,,1,,2.19,,1,,,,,M,10.87,,,,,M,,,,M,,,,,,M,,,,,,14.1,,,K,6.46,,,K,,,,,,,,,,,48.42,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,7/22/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,906,,,26.2,13.9,0,24.9,,26.4,3.5,35,0.9,,,,,,,M,,,,M,32,,1,,0.568,,1,,24.7,,1,,,,,M,56.7,,,,,M,,,,M,,,,,,M,,,,,,2.45,,,K,2.18,,,K,,,,,,,,,,,50.89,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,8/26/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1119,,,26.7,25.3,40,26.6,,27,3.5,,,,,,,,,M,,,,M,4.42,,1,,0.813,,1,,2,,1,,,,,M,6.42,,,,,M,,,,M,,,,,,M,,,,,,7.69,,,K,3.3,,,K,,,,,,,,,,,36.83,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,9/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,10/10/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1121,,,17.4,15.8,26,16,,18,5.5,30,,W,28.3,,,,,M,,,,M,5.23,,1,,0.634,,1,,20.3,,1,,,,,M,25.53,,,,,M,,,,M,,,,,,M,,,,,,2.56,,,K,2.07,,,K,,,,,,,,,,,42.1,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,11/21/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1039,,,7.8,26.8,42,6.9,,8.4,5.9,57,,N,1.7,,,,,M,,,,M,2.33,,1,,0.602,,1,,1.93,,1,,,,,M,4.26,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,103.2,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,12/1/1996,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,,,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,1/22/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1105,,,0.9,23.5,21,5,,2,14.9,,,SW,8.3,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
PCH,2/1/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1118,,,7.1,24.4,39,7,,8,9.1,68,5.2,NW,25,,,,,M,,,,M,1.66,,1,,0.221,,1,,7.15,,1,,,,,M,8.81,,,,,M,,,,M,,,,,,M,,,,,,9.26,,,K,3.95,,,K,,,,,,,,,,,38.02,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,3/26/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1356,,,14.2,23.3,18,21.5,,15,8.4,,0.9,SW,33.3,,,,,M,,,,M,4.2,,1,,0.127,,1,,19,,1,,,,,M,23.2,,,,,M,,,,M,,,,,,M,,,,,,4.45,,,K,6.35,,,K,,,,,,,,,,,75.9,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,4/30/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,932,,,15,22.1,34,20.5,,15,9.9,67,1.2,,,,,,,M,,,,M,4.43,,1,,0.009,,1,,8.26,,1,,,,,M,12.69,,,,,M,,,,M,,,,,,M,,,,,,4.45,,,K,3.15,,,K,,,,,,,,,,,34,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,5/30/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,910,,,19.6,31.7,49,,,21,6.1,73,1.3,,,,,,,M,,,,M,2.68,,1,,0.219,,1,,1.77,,1,,,,,M,4.45,,,,,M,,,,M,,,,,,M,,,,,,,,,M,3.15,,,K,,,,,,,,,,,50.3,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,6/27/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,923,,,28.5,32.4,50,27,,29.1,4,40,0.9,N,25,,,,,M,,,,M,2.01,,1,,0.65,,1,,1.05,,1,,,,,M,3.06,,,,,M,,,,M,,,,,,M,,,,,,16.7,,,K,4.07,,,K,,,,,,,,,,,49.3,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,7/31/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1112,,,24.9,22.1,35,24,,25.2,5.5,41,1,,,,,,,M,,,,M,1.92,,1,,0.407,,1,,0.664,,1,,,,,M,2.584,,,,,M,,,,M,,,,,,M,,,,,,48.8,,,K,3.68,,,K,,,,,,,,,,,59.9,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
PCH,8/29/1997,2,Mainland Creek,Machipongo,37.4482707,-75.83473921,1,,,24.7,32,49,27,,26,5,36,1.3,,,,,,,M,,,,M,3.79,,1,,1.21,,1,,0.765,,1,,,,,M,4.555,,,,,M,,,,M,,,,,,M,,,,,,12.3,,,K,5.04,,,K,,,,,,,,,,,53,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
